ocel_id,ocel_type
place_o-990998,place order
deliver_p-660550,package delivered
confirm_o-990992,confirm order
pick_i-883564,pick item
pick_i-883912,pick item
pick_i-883898,pick item
pick_i-883951,pick item
confirm_o-990994,confirm order
pay_o-990977,pay order
pay_o-990963,pay order
pick_i-883826,pick item
create_p-660557,create package
out_of_stock_i-883980,item out of stock
pick_i-883965,pick item
pick_i-883919,pick item
pick_i-883962,pick item
pick_i-883927,pick item
pick_i-883926,pick item
reorder_i-883878,reorder item
out_of_stock_i-883963,item out of stock
place_o-990999,place order
reorder_i-883906,reorder item
reorder_i-883848,reorder item
pick_i-883939,pick item
pick_i-883922,pick item
create_p-660558,create package
pay_o-990986,pay order
send_p-660556,send package
out_of_stock_i-883961,item out of stock
place_o-991000,place order
reorder_i-883872,reorder item
pay_o-990978,pay order
confirm_o-990996,confirm order
pick_i-883952,pick item
pick_i-883960,pick item
pick_i-883984,pick item
pick_i-883872,pick item
place_o-991001,place order
place_o-991002,place order
confirm_o-991002,confirm order
pick_i-883949,pick item
pick_i-883973,pick item
out_of_stock_i-883975,item out of stock
pick_i-883437,pick item
create_p-660559,create package
confirm_o-990997,confirm order
pay_o-990935,pay order
place_o-991003,place order
out_of_stock_i-883896,item out of stock
reorder_i-883896,reorder item
out_of_stock_i-884001,item out of stock
confirm_o-991000,confirm order
pick_i-883986,pick item
deliver_p-660555,package delivered
pick_i-883953,pick item
confirm_o-991001,confirm order
reorder_i-883980,reorder item
pick_i-883981,pick item
pick_i-883913,pick item
pick_i-883991,pick item
pick_i-883999,pick item
place_o-991004,place order
pay_o-990748,pay order
pick_i-883918,pick item
pick_i-883972,pick item
pay_o-990867,pay order
out_of_stock_i-883950,item out of stock
pick_i-883967,pick item
deliver_p-660556,package delivered
pick_i-883284,pick item
create_p-660560,create package
reorder_i-883963,reorder item
pick_i-883858,pick item
place_o-991005,place order
pick_i-883940,pick item
send_p-660557,send package
confirm_o-990999,confirm order
pick_i-884004,pick item
pick_i-883932,pick item
out_of_stock_i-883881,item out of stock
confirm_o-990993,confirm order
pick_i-883720,pick item
pick_i-883997,pick item
send_p-660558,send package
place_o-991006,place order
confirm_o-991003,confirm order
pick_i-883970,pick item
create_p-660561,create package
pick_i-884009,pick item
deliver_p-660557,package delivered
out_of_stock_i-884005,item out of stock
send_p-660561,send package
pick_i-883931,pick item
pick_i-883988,pick item
pay_o-990801,pay order
pick_i-883964,pick item
place_o-991007,place order
send_p-660560,send package
reorder_i-883950,reorder item
pick_i-884020,pick item
reorder_i-884005,reorder item
deliver_p-660561,package delivered
reorder_i-883975,reorder item
pay_o-990959,pay order
place_o-991008,place order
deliver_p-660560,package delivered
pick_i-884000,pick item
reorder_i-883929,reorder item
deliver_p-660558,package delivered
pick_i-883996,pick item
pick_i-883989,pick item
place_o-991009,place order
pick_i-884027,pick item
create_p-660562,create package
pay_o-990976,pay order
place_o-991010,place order
place_o-991011,place order
reminder_o-990889_238,payment reminder
reminder_o-990890_239,payment reminder
reminder_o-990882_240,payment reminder
reminder_o-990879_241,payment reminder
reminder_o-990886_242,payment reminder
reminder_o-990750_243,payment reminder
place_o-991012,place order
pick_i-884016,pick item
pick_i-884028,pick item
create_p-660563,create package
pay_o-990954,pay order
place_o-991013,place order
confirm_o-991012,confirm order
confirm_o-991009,confirm order
pick_i-883897,pick item
pick_i-884049,pick item
confirm_o-990998,confirm order
pick_i-884035,pick item
pick_i-884026,pick item
pick_i-883980,pick item
place_o-991014,place order
pick_i-883722,pick item
confirm_o-991011,confirm order
confirm_o-991005,confirm order
confirm_o-991013,confirm order
pick_i-883630,pick item
reorder_i-883845,reorder item
pick_i-883893,pick item
create_p-660564,create package
pick_i-884010,pick item
reorder_i-883904,reorder item
out_of_stock_i-884006,item out of stock
out_of_stock_i-883908,item out of stock
out_of_stock_i-884036,item out of stock
pick_i-883702,pick item
reorder_i-883900,reorder item
pick_i-884031,pick item
pick_i-884051,pick item
create_p-660565,create package
reorder_i-883933,reorder item
pick_i-883751,pick item
send_p-660565,send package
pick_i-884038,pick item
place_o-991015,place order
send_p-660564,send package
out_of_stock_i-883982,item out of stock
reorder_i-883881,reorder item
pick_i-883598,pick item
send_p-660559,send package
confirm_o-991004,confirm order
pick_i-883916,pick item
pick_i-883983,pick item
deliver_p-660559,package delivered
pick_i-883994,pick item
send_p-660562,send package
pick_i-883928,pick item
place_o-991016,place order
confirm_o-991006,confirm order
send_p-660563,send package
pick_i-883840,pick item
out_of_stock_i-883985,item out of stock
pick_i-884017,pick item
confirm_o-991007,confirm order
pick_i-884003,pick item
reorder_i-883985,reorder item
fail_p-660565_154,failed delivery
reorder_i-883908,reorder item
pick_i-883993,pick item
confirm_o-991014,confirm order
pay_o-990997,pay order
pick_i-884043,pick item
pay_o-991000,pay order
reorder_i-884036,reorder item
pick_i-883800,pick item
pick_i-883895,pick item
create_p-660566,create package
place_o-991017,place order
pick_i-884002,pick item
pay_o-990890,pay order
pick_i-883852,pick item
pick_i-884008,pick item
pick_i-883944,pick item
deliver_p-660564,package delivered
confirm_o-991010,confirm order
pick_i-883851,pick item
pay_o-991010,pay order
pay_o-990975,pay order
pick_i-883979,pick item
pick_i-884033,pick item
place_o-991018,place order
pick_i-883721,pick item
place_o-991019,place order
deliver_p-660563,package delivered
create_p-660567,create package
pick_i-883992,pick item
place_o-991020,place order
pick_i-884012,pick item
pick_i-884047,pick item
reorder_i-883947,reorder item
pick_i-884048,pick item
create_p-660568,create package
pick_i-884013,pick item
pick_i-884072,pick item
pick_i-884054,pick item
reorder_i-883982,reorder item
pick_i-883900,pick item
pick_i-883783,pick item
place_o-991021,place order
pick_i-883998,pick item
confirm_o-991019,confirm order
pick_i-884070,pick item
pick_i-884011,pick item
confirm_o-991015,confirm order
pick_i-884045,pick item
pick_i-883881,pick item
pay_o-990879,pay order
confirm_o-991008,confirm order
reminder_o-990883_244,payment reminder
pick_i-884037,pick item
pick_i-883820,pick item
place_o-991022,place order
pay_o-990999,pay order
reorder_i-883937,reorder item
out_of_stock_i-884030,item out of stock
pick_i-883921,pick item
confirm_o-991017,confirm order
pick_i-883734,pick item
create_p-660569,create package
send_p-660568,send package
pay_o-990920,pay order
deliver_p-660568,package delivered
reorder_i-884006,reorder item
reminder_o-990783_245,payment reminder
fail_p-660562_155,failed delivery
pick_i-884032,pick item
reminder_o-990906_246,payment reminder
place_o-991023,place order
out_of_stock_i-884080,item out of stock
reminder_o-990894_247,payment reminder
out_of_stock_i-884064,item out of stock
reorder_i-884001,reorder item
pay_o-991017,pay order
pick_i-884015,pick item
create_p-660570,create package
pick_i-884065,pick item
pay_o-991009,pay order
send_p-660566,send package
place_o-991024,place order
pay_o-990855,pay order
confirm_o-991024,confirm order
out_of_stock_i-883903,item out of stock
pick_i-884022,pick item
pay_o-990964,pay order
confirm_o-991023,confirm order
pick_i-884066,pick item
pick_i-884074,pick item
send_p-660569,send package
confirm_o-991021,confirm order
pick_i-884042,pick item
send_p-660567,send package
pick_i-884084,pick item
create_p-660571,create package
place_o-991025,place order
pick_i-884063,pick item
out_of_stock_i-884060,item out of stock
confirm_o-991016,confirm order
send_p-660571,send package
fail_p-660565_156,failed delivery
pick_i-884069,pick item
fail_p-660562_157,failed delivery
send_p-660570,send package
confirm_o-991022,confirm order
out_of_stock_i-884088,item out of stock
pick_i-883770,pick item
create_p-660572,create package
deliver_p-660569,package delivered
pick_i-884061,pick item
pick_i-884082,pick item
pick_i-883978,pick item
place_o-991026,place order
pay_o-990970,pay order
reorder_i-884030,reorder item
reminder_o-990790_248,payment reminder
place_o-991027,place order
pick_i-884081,pick item
pick_i-884092,pick item
create_p-660573,create package
pay_o-991004,pay order
pick_i-884029,pick item
place_o-991028,place order
reorder_i-884060,reorder item
place_o-991029,place order
deliver_p-660566,package delivered
pick_i-884034,pick item
confirm_o-991026,confirm order
confirm_o-991020,confirm order
pick_i-884014,pick item
deliver_p-660570,package delivered
pick_i-884101,pick item
pick_i-884089,pick item
out_of_stock_i-884062,item out of stock
confirm_o-991025,confirm order
pay_o-990883,pay order
deliver_p-660565,package delivered
pick_i-884094,pick item
pick_i-884098,pick item
pick_i-884106,pick item
reorder_i-884064,reorder item
out_of_stock_i-884046,item out of stock
reminder_o-990782_249,payment reminder
confirm_o-991027,confirm order
place_o-991030,place order
confirm_o-991028,confirm order
pick_i-884059,pick item
pick_i-884056,pick item
confirm_o-991018,confirm order
deliver_p-660567,package delivered
pay_o-990947,pay order
pick_i-884050,pick item
deliver_p-660571,package delivered
pay_o-991025,pay order
pick_i-883559,pick item
pick_i-884064,pick item
place_o-991031,place order
reorder_i-884088,reorder item
pick_i-884018,pick item
create_p-660574,create package
pick_i-884025,pick item
out_of_stock_i-884024,item out of stock
out_of_stock_i-884067,item out of stock
pick_i-884100,pick item
pick_i-884099,pick item
pick_i-884021,pick item
pick_i-884109,pick item
reorder_i-884062,reorder item
pick_i-884090,pick item
pick_i-883995,pick item
create_p-660575,create package
place_o-991032,place order
pay_o-990966,pay order
pay_o-990985,pay order
send_p-660574,send package
pick_i-884068,pick item
pick_i-883848,pick item
pick_i-884096,pick item
pick_i-883937,pick item
pick_i-884097,pick item
pick_i-884110,pick item
create_p-660576,create package
pick_i-884079,pick item
pick_i-884104,pick item
pick_i-883814,pick item
pick_i-884041,pick item
pick_i-883985,pick item
pick_i-884077,pick item
pay_o-990992,pay order
pick_i-884114,pick item
place_o-991033,place order
fail_p-660562_158,failed delivery
out_of_stock_i-884115,item out of stock
send_p-660575,send package
pick_i-884073,pick item
pick_i-884019,pick item
create_p-660577,create package
out_of_stock_i-884108,item out of stock
place_o-991034,place order
send_p-660572,send package
out_of_stock_i-884058,item out of stock
send_p-660577,send package
pick_i-884116,pick item
pick_i-884105,pick item
place_o-991035,place order
fail_p-660572_159,failed delivery
place_o-991036,place order
deliver_p-660577,package delivered
pick_i-883975,pick item
create_p-660578,create package
send_p-660578,send package
pay_o-990972,pay order
pick_i-884075,pick item
pick_i-884119,pick item
pick_i-884055,pick item
reminder_o-990917_250,payment reminder
pick_i-883929,pick item
create_p-660579,create package
pick_i-884125,pick item
pick_i-884039,pick item
deliver_p-660574,package delivered
place_o-991037,place order
pick_i-884062,pick item
pick_i-884112,pick item
deliver_p-660562,package delivered
send_p-660573,send package
pick_i-884135,pick item
create_p-660580,create package
pick_i-884132,pick item
reorder_i-883955,reorder item
pay_o-990790,pay order
pick_i-884131,pick item
pick_i-883987,pick item
pay_o-990750,pay order
pick_i-884040,pick item
create_p-660581,create package
pick_i-883982,pick item
pick_i-884129,pick item
create_p-660582,create package
out_of_stock_i-884120,item out of stock
place_o-991038,place order
pick_i-884107,pick item
confirm_o-991033,confirm order
send_p-660579,send package
reorder_i-884080,reorder item
pick_i-883990,pick item
pick_i-884139,pick item
fail_p-660573_160,failed delivery
out_of_stock_i-884023,item out of stock
pick_i-884126,pick item
pick_i-884123,pick item
out_of_stock_i-884118,item out of stock
place_o-991039,place order
pick_i-884137,pick item
fail_p-660573_161,failed delivery
confirm_o-991035,confirm order
pay_o-990865,pay order
send_p-660582,send package
pick_i-884136,pick item
pick_i-884053,pick item
send_p-660576,send package
send_p-660581,send package
reorder_i-884118,reorder item
pay_o-991015,pay order
reorder_i-883961,reorder item
pick_i-884087,pick item
reorder_i-884067,reorder item
pay_o-991002,pay order
deliver_p-660579,package delivered
reorder_i-884058,reorder item
confirm_o-991032,confirm order
deliver_p-660572,package delivered
confirm_o-991034,confirm order
pick_i-883692,pick item
place_o-991040,place order
fail_p-660581_162,failed delivery
confirm_o-991038,confirm order
deliver_p-660576,package delivered
out_of_stock_i-884142,item out of stock
pick_i-884122,pick item
deliver_p-660582,package delivered
confirm_o-991037,confirm order
pay_o-990982,pay order
deliver_p-660575,package delivered
pick_i-883933,pick item
create_p-660583,create package
fail_p-660581_163,failed delivery
pick_i-884140,pick item
pick_i-884144,pick item
confirm_o-991036,confirm order
pick_i-884052,pick item
deliver_p-660578,package delivered
pick_i-883845,pick item
place_o-991041,place order
reminder_o-990924_251,payment reminder
pay_o-990783,pay order
confirm_o-991039,confirm order
out_of_stock_i-884124,item out of stock
place_o-991042,place order
pick_i-884044,pick item
pick_i-884086,pick item
place_o-991043,place order
deliver_p-660573,package delivered
reorder_i-883903,reorder item
pick_i-884146,pick item
place_o-991044,place order
pick_i-884103,pick item
create_p-660584,create package
pay_o-991005,pay order
fail_p-660581_164,failed delivery
pick_i-884165,pick item
pick_i-884154,pick item
out_of_stock_i-884164,item out of stock
pick_i-884093,pick item
